salt,salt_con,substrate1,con1,substrate2,con2,substrate3,con3,substrate4,con4,substrate5,con5,temperature,ionic
F[B-](F)(F)F.[Li+],4.10209,CC1COC(=O)O1,69.97963,CCOC(=O)OCC,25.91828,O,0,O,0,O,0,19.5,3.464532
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.667858,CC1COC(=O)O1,71.75596,CCOC(=O)OCC,26.57618,O,0,O,0,O,0,59,3.673193
F[B-](F)(F)F.[Li+],4.202199,CC1COC(=O)O1,78.77794,CCOC(=O)OCC,17.01986,O,0,O,0,O,0,-39.4,2.625541
F[B-](F)(F)F.[Li+],7.623136,CC1COC(=O)O1,75.96478,CCOC(=O)OCC,16.41208,O,0,O,0,O,0,49.2,3.723972
F[P-](F)(F)(F)(F)F.[Li+],9.462678,O=C1OCCO1,39.90461,CCOC(=O)OC,50.63272,O,0,O,0,O,0,-20,3.377664
F[B-](F)(F)F.[Li+],17.85366,CC1COC(=O)O1,82.14634,O,0,O,0,O,0,O,0,-19.8,1.950843
F[B-](F)(F)F.[Li+],9.402028,CC1COC(=O)O1,30.0346,CCOC(=O)OCC,60.56337,O,0,O,0,O,0,29.4,3.26039
F[P-](F)(F)(F)(F)F.[Li+],21.47554,O=C1OCCO1,26.40581,CCOC(=O)OC,52.11865,O,0,O,0,O,0,-10,2.544068
F[B-](F)(F)F.[Li+],6.816323,O=C1OCCO1,15.82585,CC1COC(=O)O1,77.35783,O,0,O,0,O,0,-0.2,3.312398
F[B-](F)(F)F.[Li+],5.340464,CC1COC(=O)O1,94.65954,O,0,O,0,O,0,O,0,29.4,3.620435
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.963769,CC#N,95.03623,O,0,O,0,O,0,O,0,56.61924,4.503448
F[P-](F)(F)(F)(F)F.[Li+],5.344023,CC1COC(=O)O1,77.83898,CCOC(=O)OCC,16.817,O,0,O,0,O,0,39.3,3.950522
F[P-](F)(F)(F)(F)F.[Li+],10.21043,CC1COC(=O)O1,65.52219,CCOC(=O)OCC,24.26739,O,0,O,0,O,0,-29.5,2.863858
F[B-](F)(F)F.[Li+],8.630666,CC1COC(=O)O1,57.9707,CCOC(=O)OCC,33.39863,O,0,O,0,O,0,19.5,3.428516
F[B-](F)(F)F.[Li+],14.53451,CC1COC(=O)O1,85.46549,O,0,O,0,O,0,O,0,-0.2,2.915146
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.716071,CC1COC(=O)O1,51.64908,CCOC(=O)OCC,44.63484,O,0,O,0,O,0,-29.5,2.874698
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.468545,O=C1OCCO1,68.28679,CC1COC(=O)O1,25.24466,O,0,O,0,O,0,-0.2,3.155157
F[P-](F)(F)(F)(F)F.[Li+],5.953153,CC1COC(=O)O1,59.66949,CCOC(=O)OCC,34.37736,O,0,O,0,O,0,9.7,3.720394
F[P-](F)(F)(F)(F)F.[Li+],16.96228,CC1COC(=O)O1,60.59515,CCOC(=O)OCC,22.44257,O,0,O,0,O,0,-19.8,2.370328
F[B-](F)(F)F.[Li+],18.22949,CC1COC(=O)O1,43.86373,CCOC(=O)OCC,37.90678,O,0,O,0,O,0,29.4,3.303879
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.491926,CC1COC(=O)O1,52.30575,CCOC(=O)OCC,45.20233,O,0,O,0,O,0,49.2,3.693604
F[B-](F)(F)F.[Li+],9.653934,CC1COC(=O)O1,48.46387,CCOC(=O)OCC,41.8822,O,0,O,0,O,0,-0.2,3.186418
F[B-](F)(F)F.[Li+],4.153094,O=C1OCCO1,16.27816,CC1COC(=O)O1,79.56875,O,0,O,0,O,0,-39.4,2.554805
F[P-](F)(F)(F)(F)F.[Li+],7.013428,O=C1OCCO1,46.49329,COC(=O)OC,46.49329,O,0,O,0,O,0,3.376446,3.884671
F[P-](F)(F)(F)(F)F.[Li+],8.251685,O=C1OCCO1,52.56415,CCOC(=O)OCC,39.18417,O,0,O,0,O,0,25,3.896585
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.503999,O=C1OCCO1,10.89714,CC1COC(=O)O1,84.59886,O,0,O,0,O,0,-39.4,2.185936
F[P-](F)(F)(F)(F)F.[Li+],7.004854,O=C1OCCO1,47.02378,COC(=O)OC,45.97136,O,0,O,0,O,0,24.79452,4.082496
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.963801,CC1COC(=O)O1,86.71015,CCOC(=O)OCC,8.326047,O,0,O,0,O,0,29.4,3.631669
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.887025,CC1COC(=O)O1,52.09381,CCOC(=O)OCC,45.01917,O,0,O,0,O,0,29.4,3.600014
F[P-](F)(F)(F)(F)F.[Li+],4.922578,CC1COC(=O)O1,31.51961,CCOC(=O)OCC,63.55782,O,0,O,0,O,0,-39.4,2.958342
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],8.078462,COCCOC,38.9034,O=C1CCCO1,53.01813,O,0,O,0,O,0,-10,3.866287
F[P-](F)(F)(F)(F)F.[Li+],3.449096,CC1COC(=O)O1,70.45614,CCOC(=O)OCC,26.09477,O,0,O,0,O,0,59,3.945133
F[B-](F)(F)F.[Li+],8.451048,CC1COC(=O)O1,66.80606,CCOC(=O)OCC,24.74289,O,0,O,0,O,0,59,3.369746
F[B-](F)(F)F.[Li+],18.02806,CC1COC(=O)O1,59.81742,CCOC(=O)OCC,22.15452,O,0,O,0,O,0,-39.4,2.030951
F[B-](F)(F)F.[Li+],15.11464,CC1COC(=O)O1,77.44862,CCOC(=O)OCC,7.436739,O,0,O,0,O,0,19.5,3.267011
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.824589,CC1COC(=O)O1,72.37132,CCOC(=O)OCC,26.80409,O,0,O,0,O,0,-0.2,2.977336
F[B-](F)(F)F.[Li+],15.25159,CC1COC(=O)O1,61.84349,CCOC(=O)OCC,22.90491,O,0,O,0,O,0,9.7,3.183664
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],0.675993,CC1COC(=O)O1,99.32401,O,0,O,0,O,0,O,0,105.3586,3.39546
F[P-](F)(F)(F)(F)F.[Li+],6.098258,O=C1OCCO1,31.16828,CC1COC(=O)O1,62.73346,O,0,O,0,O,0,49.2,4.037299
F[B-](F)(F)F.[Li+],7.589642,CC1COC(=O)O1,58.6312,CCOC(=O)OCC,33.77916,O,0,O,0,O,0,9.7,3.341275
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.143528,CC1COC(=O)O1,94.85647,O,0,O,0,O,0,O,0,39.3,3.684229
F[As-](F)(F)(F)(F)F.[Li+],14.23333,O=S1(=O)CCCC1,37.30965,COCCOCCOCCOCCOC,48.45702,O,0,O,0,O,0,60,3.773055
F[P-](F)(F)(F)(F)F.[Li+],19.17657,CC1COC(=O)O1,80.82343,O,0,O,0,O,0,O,0,-0.2,2.299289
F[B-](F)(F)F.[Li+],3.718508,CC1COC(=O)O1,61.0873,CCOC(=O)OCC,35.1942,O,0,O,0,O,0,19.5,3.400995
F[P-](F)(F)(F)(F)F.[Li+],19.37864,CC1COC(=O)O1,73.55819,CCOC(=O)OCC,7.063174,O,0,O,0,O,0,-0.2,2.447623
F[B-](F)(F)F.[Li+],6.079588,CC1COC(=O)O1,59.58927,CCOC(=O)OCC,34.33114,O,0,O,0,O,0,-10,3.134045
F[P-](F)(F)(F)(F)F.[Li+],11.29868,COCCOC(=O)OC,88.70132,O,0,O,0,O,0,O,0,50.21946,3.659516
F[B-](F)(F)F.[Li+],2.859809,CC1COC(=O)O1,61.63211,CCOC(=O)OCC,35.50808,O,0,O,0,O,0,-29.5,2.824127
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],9.309436,O=C1OCCO1,39.53553,CC1COC(=O)O1,51.15504,O,0,O,0,O,0,59,3.858211
F[P-](F)(F)(F)(F)F.[Li+],17.37369,CC1COC(=O)O1,44.3228,CCOC(=O)OCC,38.30351,O,0,O,0,O,0,-69,-1.25964
F[B-](F)(F)F.[Li+],5.876343,O=S1(=O)CCCC1,61.61432,COCCOCCOCCOC,32.50934,O,0,O,0,O,0,20,3.632457
F[P-](F)(F)(F)(F)F.[Li+],8.246127,O=C1OCCO1,9.364002,COC(=O)OC,82.38987,O,0,O,0,O,0,30,4.022428
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.034301,COCCOC,97.9657,O,0,O,0,O,0,O,0,38.7762,3.783334
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.899631,CC1COC(=O)O1,65.54933,C1COCCO1,32.55104,O,0,O,0,O,0,19.5,3.584015
F[B-](F)(F)F.[Li+],6.156995,CC1COC(=O)O1,59.54016,CCOC(=O)OCC,34.30284,O,0,O,0,O,0,19.5,3.443493
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],15.46268,CC1COC(=O)O1,84.53732,O,0,O,0,O,0,O,0,121.5766,2.960026
F[B-](F)(F)F.[Li+],7.038269,O=C1OCCO1,59.02082,CC1COC(=O)O1,33.94091,O,0,O,0,O,0,-29.5,2.876254
F[As-](F)(F)(F)(F)F.[Li+],8.298071,CC1COC(=O)O1,68.27748,Cc1ccccc1,23.42445,O,0,O,0,O,0,-40,2.643453
F[B-](F)(F)F.[Li+],4.510584,CC1COC(=O)O1,41.58419,CCOC(=O)OCC,53.90523,O,0,O,0,O,0,-19.8,2.892306
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.986089,O=C1OCCO1,69.36913,CC1COC(=O)O1,25.64478,O,0,O,0,O,0,-0.2,3.224396
F[P-](F)(F)(F)(F)F.[Li+],5.463508,CC1COC(=O)O1,94.53649,O,0,O,0,O,0,O,0,-19.8,3.122544
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.006796,CC1COC(=O)O1,55.28621,C1COCCO1,42.707,O,0,O,0,O,0,49.2,3.820739
F[As-](F)(F)(F)(F)F.[Li+],7.552071,O=C1OCCO1,16.99306,CC1COC(=O)O1,75.45487,O,0,O,0,O,0,-10,3.262451
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.235561,CC1COC(=O)O1,94.76444,O,0,O,0,O,0,O,0,-19.8,2.712758
F[P-](F)(F)(F)(F)F.[Li+],12.89693,O=C1OCCO1,29.29058,CCOC(=O)OC,57.81249,O,0,O,0,O,0,40,4.004624
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.013758,CC1COC(=O)O1,42.67152,CCOC(=O)OCC,55.31472,O,0,O,0,O,0,29.4,3.49775
F[P-](F)(F)(F)(F)F.[Li+],3.395604,CC1COC(=O)O1,61.29217,CCOC(=O)OCC,35.31223,O,0,O,0,O,0,49.2,3.900913
F[P-](F)(F)(F)(F)F.[Li+],10.6308,CC1COC(=O)O1,56.70169,CCOC(=O)OCC,32.66752,O,0,O,0,O,0,-59.2,1.65887
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.785439,CC1COC(=O)O1,62.94823,CCOC(=O)OCC,36.26633,O,0,O,0,O,0,59,3.438039
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.364217,CC1COC(=O)O1,53.39201,C1COCCO1,41.24378,O,0,O,0,O,0,59,4.100997
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.877295,O=C1OCCO1,41.90361,CC1COC(=O)O1,54.2191,O,0,O,0,O,0,59,3.854793
F[P-](F)(F)(F)(F)F.[Li+],7.013428,O=C1OCCO1,46.49329,COC(=O)OC,46.49329,O,0,O,0,O,0,20.37614,4.027867
F[P-](F)(F)(F)(F)F.[Li+],6.751175,CC1COC(=O)O1,30.9134,CCOC(=O)OCC,62.33543,O,0,O,0,O,0,49.2,3.922511
F[P-](F)(F)(F)(F)F.[Li+],4.862049,CC1COC(=O)O1,69.42506,CCOC(=O)OCC,25.71289,O,0,O,0,O,0,-79,0.889134
F[P-](F)(F)(F)(F)F.[Li+],3.11395,CC1COC(=O)O1,70.7007,CCOC(=O)OCC,26.18535,O,0,O,0,O,0,39.3,3.830011
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.776257,CC1COC(=O)O1,53.22607,CCOC(=O)OCC,45.99767,O,0,O,0,O,0,59,3.380619
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.270738,CC1COC(=O)O1,90.07967,CCOC(=O)OCC,8.649593,O,0,O,0,O,0,19.5,3.287204
F[P-](F)(F)(F)(F)F.[Li+],10.38596,CC1COC(=O)O1,48.07119,CCOC(=O)OCC,41.54285,O,0,O,0,O,0,-19.8,3.257697
F[B-](F)(F)F.[Li+],8.530049,CC1COC(=O)O1,83.45634,CCOC(=O)OCC,8.01361,O,0,O,0,O,0,19.5,3.490518
F[B-](F)(F)F.[Li+],6.374798,O=C1OCCO1,31.07649,CC1COC(=O)O1,62.54871,O,0,O,0,O,0,-0.2,3.357476
F[P-](F)(F)(F)(F)F.[Li+],15.75836,CC1COC(=O)O1,53.44842,CCOC(=O)OCC,30.79322,O,0,O,0,O,0,39.3,3.82808
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.778546,O=C1OCCO1,10.97992,CC1COC(=O)O1,85.24153,O,0,O,0,O,0,49.2,3.758233
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.955442,CC1COC(=O)O1,43.1324,CCOC(=O)OCC,55.91216,O,0,O,0,O,0,59,3.420838
F[B-](F)(F)F.[Li+],4.075466,CC1COC(=O)O1,51.4563,CCOC(=O)OCC,44.46824,O,0,O,0,O,0,39.3,3.459777
F[B-](F)(F)F.[Li+],4.955929,CC1COC(=O)O1,78.15812,CCOC(=O)OCC,16.88595,O,0,O,0,O,0,49.2,2.852554
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.051129,CC1COC(=O)O1,50.93293,CCOC(=O)OCC,44.01594,O,0,O,0,O,0,9.7,3.510626
F[P-](F)(F)(F)(F)F.[Li+],6.719367,O=C1OCCO1,53.44204,CCOC(=O)OCC,39.83859,O,0,O,0,O,0,25,3.894478
F[P-](F)(F)(F)(F)F.[Li+],15.85658,CC1COC(=O)O1,45.13661,CCOC(=O)OCC,39.0068,O,0,O,0,O,0,-19.8,2.905713
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.646042,CC1COC(=O)O1,98.35396,O,0,O,0,O,0,O,0,-10,2.878438
F[B-](F)(F)F.[Li+],12.0984,CC1COC(=O)O1,87.9016,O,0,O,0,O,0,O,0,59,3.473205
F[B-](F)(F)F.[Li+],14.36107,CC1COC(=O)O1,37.29445,CCOC(=O)OCC,48.34448,O,0,O,0,O,0,59,3.528053
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.795073,CC1COC(=O)O1,75.82339,CCOC(=O)OCC,16.38154,O,0,O,0,O,0,-19.8,2.569211
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.42185,CC1COC(=O)O1,96.57815,O,0,O,0,O,0,O,0,-10,3
F[P-](F)(F)(F)(F)F.[Li+],14.90853,CC1COC(=O)O1,77.63668,CCOC(=O)OCC,7.454797,O,0,O,0,O,0,-19.8,2.335859
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.716071,CC1COC(=O)O1,51.64908,CCOC(=O)OCC,44.63484,O,0,O,0,O,0,-19.8,3.068344
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.682383,CC1COC(=O)O1,90.61648,CCOC(=O)OCC,8.701138,O,0,O,0,O,0,59,3.382971
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.095011,CC1COC(=O)O1,41.32968,CCOC(=O)OCC,53.57531,O,0,O,0,O,0,-0.2,3.400308
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.982152,CC1COC(=O)O1,86.69341,CCOC(=O)OCC,8.324439,O,0,O,0,O,0,19.5,3.517279
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.602268,O=C1OCCO1,20.76166,CC1COC(=O)O1,71.63607,O,0,O,0,O,0,49.2,3.806157
F[P-](F)(F)(F)(F)F.[Li+],7.056938,O=C1OCCO1,46.99745,COC(=O)OC,45.94562,O,0,O,0,O,0,50,4.23955
F[P-](F)(F)(F)(F)F.[Li+],2.646012,CC1COC(=O)O1,42.39618,CCOC(=O)OCC,54.95781,O,0,O,0,O,0,-29.5,3.07804
F[P-](F)(F)(F)(F)F.[Li+],13.28346,CCOC(=O)OC,82.45641,O=C1OCC(F)O1,4.260137,O,0,O,0,O,0,10,3.710794
F[B-](F)(F)F.[Li+],3.653392,CC1COC(=O)O1,61.12861,CCOC(=O)OCC,35.218,O,0,O,0,O,0,19.5,3.400599
F[As-](F)(F)(F)(F)F.[Li+],18.31768,O=C1OCCO1,45.79662,CC1COC(=O)O1,35.8857,O,0,O,0,O,0,-10,1.60206
F[P-](F)(F)(F)(F)F.[Li+],15.40573,O=C1OCCO1,28.44693,CCOC(=O)OC,56.14734,O,0,O,0,O,0,0,3.42111
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.01785,CC1COC(=O)O1,88.48562,CCOC(=O)OCC,8.49653,O,0,O,0,O,0,-0.2,3.231237
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.602199,O=C1OCCO1,30.66909,CC1COC(=O)O1,61.72871,O,0,O,0,O,0,9.7,3.310286
F[B-](F)(F)F.[Li+],12.06584,CC1COC(=O)O1,38.29399,CCOC(=O)OCC,49.64017,O,0,O,0,O,0,-29.5,2.703795
F[P-](F)(F)(F)(F)F.[Li+],14.28767,CC1COC(=O)O1,28.41494,CCOC(=O)OCC,57.2974,O,0,O,0,O,0,-79,0.023252
F[P-](F)(F)(F)(F)F.[Li+],2.877433,CC1COC(=O)O1,52.09895,CCOC(=O)OCC,45.02362,O,0,O,0,O,0,19.5,3.647187
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.073194,O=C1OCCO1,50.96467,CC1COC(=O)O1,43.96214,O,0,O,0,O,0,9.7,3.387573
F[P-](F)(F)(F)(F)F.[Li+],13.9212,CC1COC(=O)O1,46.1748,CCOC(=O)OCC,39.904,O,0,O,0,O,0,49.2,3.987622
F[P-](F)(F)(F)(F)F.[Li+],3.657524,O=C1OCCO1,48.71639,COC(=O)OC,47.62609,O,0,O,0,O,0,0,3.80291
F[P-](F)(F)(F)(F)F.[Li+],4.006936,CC1COC(=O)O1,31.82316,CCOC(=O)OCC,64.16991,O,0,O,0,O,0,59,3.841694
F[P-](F)(F)(F)(F)F.[Li+],4.883976,O=C1OCCO1,51.52838,CCOC(=O)OC,43.58765,O,0,O,0,O,0,30,3.952556
F[B-](F)(F)F.[Li+],12.08497,CC1COC(=O)O1,87.91503,O,0,O,0,O,0,O,0,39.3,3.591603
F[P-](F)(F)(F)(F)F.[Li+],15.98675,CC1COC(=O)O1,36.58649,CCOC(=O)OCC,47.42675,O,0,O,0,O,0,-0.2,3.373318
F[P-](F)(F)(F)(F)F.[Li+],11.83177,O=C1OCCO1,26.87145,COC(=O)OC,61.29678,O,0,O,0,O,0,40,4.186396
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.080151,CC1COC(=O)O1,95.91985,O,0,O,0,O,0,O,0,68.50706,3.906667
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.360468,O=C1OCCO1,42.12891,CC1COC(=O)O1,54.51062,O,0,O,0,O,0,49.2,3.757074
F[B-](F)(F)F.[Li+],2.841836,CC1COC(=O)O1,42.3109,CCOC(=O)OCC,54.84726,O,0,O,0,O,0,-19.8,2.823419
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.775501,O=C1OCCO1,70.98307,CC1COC(=O)O1,26.24143,O,0,O,0,O,0,19.5,3.481358
F[B-](F)(F)F.[Li+],4.559942,CC1COC(=O)O1,51.19641,CCOC(=O)OCC,44.24365,O,0,O,0,O,0,49.2,3.536252
F[P-](F)(F)(F)(F)F.[Li+],17.8526,CC1COC(=O)O1,27.23311,CCOC(=O)OCC,54.91429,O,0,O,0,O,0,29.4,3.701309
N#Cc1nc(C(F)(F)C(F)(F)F)[n-]c1C#N.[Li+],7.004854,O=C1OCCO1,47.02378,COC(=O)OC,45.97136,O,0,O,0,O,0,-19.726,3.265338
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.546813,O=C1OCCO1,31.68324,CC1COC(=O)O1,63.76994,O,0,O,0,O,0,39.3,3.718468
F[B-](F)(F)F.[Li+],6.584866,CC1COC(=O)O1,85.23111,CCOC(=O)OCC,8.184026,O,0,O,0,O,0,-10,3.157866
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.256833,O=C1OCCO1,42.61003,CC1COC(=O)O1,55.13314,O,0,O,0,O,0,-39.4,1.955347
F[B-](F)(F)F.[Li+],9.729336,CC1COC(=O)O1,90.27066,O,0,O,0,O,0,O,0,39.3,3.17091
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.828572,CC1COC(=O)O1,59.74853,CCOC(=O)OCC,34.42289,O,0,O,0,O,0,49.2,3.876428
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.945365,CC1COC(=O)O1,88.55175,CCOC(=O)OCC,8.50288,O,0,O,0,O,0,19.5,3.485819
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],9.406109,COCCOC,90.59389,O,0,O,0,O,0,O,0,-14.555,3.779453
F[P-](F)(F)(F)(F)F.[Li+],5.847865,CC1COC(=O)O1,31.21286,CCOC(=O)OCC,62.93928,O,0,O,0,O,0,20,3.71539
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.031462,CC1COC(=O)O1,70.7609,CCOC(=O)OCC,26.20764,O,0,O,0,O,0,9.7,3.438663
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.107708,O=C1OCCO1,10.82825,CC1COC(=O)O1,84.06404,O,0,O,0,O,0,-0.2,3.200418
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.575322,O=C1OCCO1,40.72743,CC1COC(=O)O1,52.69724,O,0,O,0,O,0,59,3.898395
F[As-](F)(F)(F)(F)F.[Li+],6.983967,ClCCl,32.81059,C1CCOC1,60.20545,O,0,O,0,O,0,20,4.16346
F[As-](F)(F)(F)(F)F.[Li+],12.96836,CC1COC(=O)O1,25.54366,COCCOC,61.48798,O,0,O,0,O,0,25,3.205943
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.296237,O=C1OCCO1,51.91869,CC1COC(=O)O1,44.78508,O,0,O,0,O,0,19.5,3.492365
F[P-](F)(F)(F)(F)F.[Li+],8.871176,CC1COC(=O)O1,48.88376,CCOC(=O)OCC,42.24507,O,0,O,0,O,0,-19.8,3.315681
F[P-](F)(F)(F)(F)F.[Li+],15.23588,O=C1OCCO1,8.650658,COC(=O)OC,76.11346,O,0,O,0,O,0,10,3.861534
F[P-](F)(F)(F)(F)F.[Li+],8.551478,CC1COC(=O)O1,75.20137,CCOC(=O)OCC,16.24715,O,0,O,0,O,0,-19.8,3.158664
F[B-](F)(F)F.[Li+],3.199839,CC1COC(=O)O1,51.926,CCOC(=O)OCC,44.87416,O,0,O,0,O,0,19.5,3.301239
[Li+].[O-][Cl+3]([O-])([O-])[O-],3.429525,CS(C)=O,96.57048,O,0,O,0,O,0,O,0,30.2634,3.850554
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.853253,O=C1OCCO1,31.2496,CC1COC(=O)O1,62.89714,O,0,O,0,O,0,49.2,3.820423
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.22336,CC1COC(=O)O1,42.97788,C1COCCO1,49.79876,O,0,O,0,O,0,39.3,3.606147
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.063958,CC1COC(=O)O1,41.77869,CCOC(=O)OCC,54.15735,O,0,O,0,O,0,-0.2,3.389667
F[B-](F)(F)F.[Li+],13.81214,CC1COC(=O)O1,62.89391,CCOC(=O)OCC,23.29395,O,0,O,0,O,0,20,3.337459
F[P-](F)(F)(F)(F)F.[Li+],4.63331,CC1COC(=O)O1,95.36669,O,0,O,0,O,0,O,0,49.2,3.965061
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,48.33166,3.751724
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.916773,CC1COC(=O)O1,93.08323,O,0,O,0,O,0,O,0,29.4,3.571311
F[B-](F)(F)F.[Li+],3.534159,CC1COC(=O)O1,96.46584,O,0,O,0,O,0,O,0,9.7,3.411975
F[B-](F)(F)F.[Li+],18.37071,CC1COC(=O)O1,43.78797,CCOC(=O)OCC,37.84132,O,0,O,0,O,0,9.7,3.09412
O=C1CC(=O)O[B-]2(O1)OC(=O)CC(=O)O2.[Li+],3.518214,CS(C)=O,96.48179,O,0,O,0,O,0,O,0,75,4.085322
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.086034,CC1COC(=O)O1,62.08384,C1COCCO1,30.83012,O,0,O,0,O,0,49.2,4.01781
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],3.429525,CS(C)=O,96.57048,O,0,O,0,O,0,O,0,113.1679,4.327721
F[B-](F)(F)F.[Li+],14.04263,CC1COC(=O)O1,46.10966,CCOC(=O)OCC,39.84771,O,0,O,0,O,0,-10,2.966953
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.762733,CC1COC(=O)O1,32.23563,CCOC(=O)OCC,65.00164,O,0,O,0,O,0,-19.8,3.073232
F[B-](F)(F)F.[Li+],14.13396,CC1COC(=O)O1,46.06067,CCOC(=O)OCC,39.80537,O,0,O,0,O,0,-29.5,2.618513
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.034301,COCCOC,97.9657,O,0,O,0,O,0,O,0,-30.2496,3.502803
F[B-](F)(F)F.[Li+],15.52147,CC1COC(=O)O1,28.00591,CCOC(=O)OCC,56.47262,O,0,O,0,O,0,-19.8,2.732266
F[P-](F)(F)(F)(F)F.[Li+],13.41484,CC1COC(=O)O1,71.20206,CCOC(=O)OCC,15.3831,O,0,O,0,O,0,-0.2,3.254306
F[P-](F)(F)(F)(F)F.[Li+],4.782091,O=C1OCCO1,21.72148,CCOC(=O)OC,73.49643,O,0,O,0,O,0,30,3.789581
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.668615,O=C1OCCO1,30.97897,CC1COC(=O)O1,62.35242,O,0,O,0,O,0,9.7,3.349769
F[P-](F)(F)(F)(F)F.[Li+],13.49941,CC1COC(=O)O1,63.12211,CCOC(=O)OCC,23.37847,O,0,O,0,O,0,-29.5,2.482731
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.984597,CC1COC(=O)O1,94.0154,O,0,O,0,O,0,O,0,-39.4,1.508638
[Li+].[O-][Cl+3]([O-])([O-])[O-],4.935158,COCCOC,95.06484,O,0,O,0,O,0,O,0,20.19438,3.475138
