salt,salt_con,substrate1,con1,substrate2,con2,substrate3,con3,substrate4,con4,substrate5,con5,temperature,ionic
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],7.013428,O=C1OCCO1,46.49329,COC(=O)OC,46.49329,O,0,O,0,O,0,48.87598,4.127433
F[P-](F)(F)(F)(F)F.[Li+],8.491,CC1COC(=O)O1,91.509,O,0,O,0,O,0,O,0,-69,0.097951
F[P-](F)(F)(F)(F)F.[Li+],19.74531,CC1COC(=O)O1,58.56429,CCOC(=O)OCC,21.6904,O,0,O,0,O,0,39.3,3.581495
F[B-](F)(F)F.[Li+],5.077175,CC1COC(=O)O1,94.92282,O,0,O,0,O,0,O,0,59,3.820083
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,46.65438,3.74
F[B-](F)(F)F.[Li+],2.860648,CC1COC(=O)O1,79.88114,CCOC(=O)OCC,17.25821,O,0,O,0,O,0,-0.2,3.255273
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.034301,COCCOC,97.9657,O,0,O,0,O,0,O,0,-0.56281,3.684013
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.719295,CC1COC(=O)O1,90.5828,CCOC(=O)OCC,8.697904,O,0,O,0,O,0,-10,2.769886
F[As-](F)(F)(F)(F)F.[Li+],10.00846,O=S1(=O)CCCC1,52.47008,CCOCCOCCO,37.52146,O,0,O,0,O,0,-20,2.60206
F[B-](F)(F)F.[Li+],17.70923,CC1COC(=O)O1,82.29077,O,0,O,0,O,0,O,0,59,3.577199
F[B-](F)(F)F.[Li+],5.114122,CC1COC(=O)O1,69.24112,CCOC(=O)OCC,25.64476,O,0,O,0,O,0,-10,3.174065
F[P-](F)(F)(F)(F)F.[Li+],12.04824,CC1COC(=O)O1,38.30166,CCOC(=O)OCC,49.65011,O,0,O,0,O,0,59,4.066699
F[P-](F)(F)(F)(F)F.[Li+],23.45172,CCOC(=O)OC,72.78769,O=C1OCC(F)O1,3.760599,O,0,O,0,O,0,0,3.064083
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.550188,CC1COC(=O)O1,64.44645,C1COCCO1,32.00337,O,0,O,0,O,0,19.5,3.726367
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.380498,CC1COC(=O)O1,81.92066,CCOC(=O)OCC,17.69884,O,0,O,0,O,0,9.7,2.826547
F[P-](F)(F)(F)(F)F.[Li+],4.099798,CC1COC(=O)O1,31.79237,CCOC(=O)OCC,64.10783,O,0,O,0,O,0,-39.4,2.953233
F[B-](F)(F)F.[Li+],8.451048,CC1COC(=O)O1,66.80606,CCOC(=O)OCC,24.74289,O,0,O,0,O,0,9.7,3.369746
F[B-](F)(F)F.[Li+],10.24408,CC1COC(=O)O1,65.49763,CCOC(=O)OCC,24.25829,O,0,O,0,O,0,59,3.725445
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,82.60567,4.137931
F[P-](F)(F)(F)(F)F.[Li+],8.551478,CC1COC(=O)O1,75.20137,CCOC(=O)OCC,16.24715,O,0,O,0,O,0,9.7,3.676419
F[As-](F)(F)(F)(F)F.[Li+],6.654736,O=C1OCCO1,69.87843,CC1COC(=O)O1,23.46683,O,0,O,0,O,0,80,4.27738
F[P-](F)(F)(F)(F)F.[Li+],9.776826,CC1COC(=O)O1,90.22317,O,0,O,0,O,0,O,0,-19.8,2.858249
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],11.98103,CC1COC(=O)O1,88.01897,O,0,O,0,O,0,O,0,25.324,1.867083
F[B-](F)(F)F.[Li+],14.39903,CC1COC(=O)O1,85.60097,O,0,O,0,O,0,O,0,49.2,3.589457
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],4.059927,CC1COC(=O)O1,95.94007,O,0,O,0,O,0,O,0,75,3.809159
F[P-](F)(F)(F)(F)F.[Li+],13.72194,O=C1OCCO1,29.01315,CCOC(=O)OC,57.26491,O,0,O,0,O,0,-10,3.42348
F[B-](F)(F)F.[Li+],12.76177,CC1COC(=O)O1,79.59536,CCOC(=O)OCC,7.642873,O,0,O,0,O,0,19.5,3.361054
F[As-](F)(F)(F)(F)F.[Li+],7.825431,ClCCl,30.63648,O=S1(=O)CCCC1,61.53809,O,0,O,0,O,0,60,3.964731
F[B-](F)(F)F.[Li+],6.454843,CC1COC(=O)O1,31.01164,CCOC(=O)OCC,62.53352,O,0,O,0,O,0,19.5,3.15338
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.000926,CC1COC(=O)O1,97.99907,O,0,O,0,O,0,O,0,-10,2.932756
F[B-](F)(F)F.[Li+],16.295,CC1COC(=O)O1,68.8336,CCOC(=O)OCC,14.8714,O,0,O,0,O,0,39.3,3.461489
F[As-](F)(F)(F)(F)F.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,60,4.089905
F[B-](F)(F)F.[Li+],15.59437,CC1COC(=O)O1,36.75737,CCOC(=O)OCC,47.64826,O,0,O,0,O,0,49.2,3.455075
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],9.320811,O=C1OCCO1,10.34749,CC1COC(=O)O1,80.3317,O,0,O,0,O,0,59,3.851129
F[B-](F)(F)F.[Li+],17.94162,CC1COC(=O)O1,52.06322,CCOC(=O)OCC,29.99516,O,0,O,0,O,0,9.7,3.043262
F[P-](F)(F)(F)(F)F.[Li+],6.706964,CC1COC(=O)O1,40.6277,CCOC(=O)OCC,52.66534,O,0,O,0,O,0,39.3,3.92558
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,28.3936,3.737931
F[P-](F)(F)(F)(F)F.[Li+],7.935035,CC1COC(=O)O1,30.52093,CCOC(=O)OCC,61.54403,O,0,O,0,O,0,-79,1.411451
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.65474,CC1COC(=O)O1,71.0358,CCOC(=O)OCC,26.30946,O,0,O,0,O,0,-19.8,3.007299
F[P-](F)(F)(F)(F)F.[Li+],15.17712,O=C1OCCO1,25.85187,COC(=O)OC,58.97101,O,0,O,0,O,0,30,4.071132
O=S(=O)([O-])C(F)(F)F.[Li+],4.935158,COCCOC,95.06484,O,0,O,0,O,0,O,0,-19.602,3.085635
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.197194,CC1COC(=O)O1,32.75463,CCOC(=O)OCC,66.04818,O,0,O,0,O,0,29.4,3.273592
F[P-](F)(F)(F)(F)F.[Li+],5.143582,CC1COC(=O)O1,60.18314,CCOC(=O)OCC,34.67328,O,0,O,0,O,0,-19.8,3.323458
F[B-](F)(F)F.[Li+],10.78559,CC1COC(=O)O1,38.85152,CCOC(=O)OCC,50.36289,O,0,O,0,O,0,29.4,3.363826
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.61203,CC1COC(=O)O1,50.63205,CCOC(=O)OCC,43.75592,O,0,O,0,O,0,19.5,3.620441
F[P-](F)(F)(F)(F)F.[Li+],9.2006,CC1COC(=O)O1,57.6091,CCOC(=O)OCC,33.1903,O,0,O,0,O,0,-19.8,3.268952
F[B-](F)(F)F.[Li+],7.333042,CC1COC(=O)O1,67.6219,CCOC(=O)OCC,25.04506,O,0,O,0,O,0,59,3.744852
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.231186,CC1COC(=O)O1,82.18756,C1COCCO1,10.58125,O,0,O,0,O,0,-29.5,2.60373
F[B-](F)(F)F.[Li+],15.17625,CC1COC(=O)O1,45.50156,CCOC(=O)OCC,39.32219,O,0,O,0,O,0,59,3.584877
F[B-](F)(F)F.[Li+],2.680687,CC1COC(=O)O1,71.01687,CCOC(=O)OCC,26.30244,O,0,O,0,O,0,-40,2.638783
F[P-](F)(F)(F)(F)F.[Li+],4.208412,O=C1OCCO1,29.19486,COC(=O)OC,66.59673,O,0,O,0,O,0,30,4.038458
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.948724,CC1COC(=O)O1,65.51652,C1COCCO1,32.53475,O,0,O,0,O,0,-39.4,2.857893
F[As-](F)(F)(F)(F)F.[Li+],5.876343,O=S1(=O)CCCC1,61.61432,COCCOCCOCCOC,32.50934,O,0,O,0,O,0,40,3.568202
F[P-](F)(F)(F)(F)F.[Li+],15.75836,CC1COC(=O)O1,53.44842,CCOC(=O)OCC,30.79322,O,0,O,0,O,0,49.2,3.922985
F[B-](F)(F)F.[Li+],13.2428,CC1COC(=O)O1,86.7572,O,0,O,0,O,0,O,0,19.5,3.311033
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],9.389046,O=C1OCCO1,30.07599,CC1COC(=O)O1,60.53497,O,0,O,0,O,0,-29.5,2.352292
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.36806,O=C1OCCO1,69.82035,CC1COC(=O)O1,25.81159,O,0,O,0,O,0,19.5,3.529219
F[B-](F)(F)F.[Li+],4.861293,CC1COC(=O)O1,51.03476,CCOC(=O)OCC,44.10395,O,0,O,0,O,0,39.3,3.486455
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.218687,CC1COC(=O)O1,61.99521,C1COCCO1,30.78611,O,0,O,0,O,0,-29.5,3.009984
F[As-](F)(F)(F)(F)F.[Li+],5.876343,O=S1(=O)CCCC1,61.61432,COCCOCCOCCOC,32.50934,O,0,O,0,O,0,0,3.021189
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],9.95829,CC1COC(=O)O1,90.04171,O,0,O,0,O,0,O,0,7.384351,3.026667
F[B-](F)(F)F.[Li+],7.668285,CC1COC(=O)O1,92.33171,O,0,O,0,O,0,O,0,39.3,3.675758
F[B-](F)(F)F.[Li+],6.982313,O=C1OCCO1,59.05634,CC1COC(=O)O1,33.96134,O,0,O,0,O,0,59,3.938467
F[B-](F)(F)F.[Li+],18.36183,CC1COC(=O)O1,74.48591,CCOC(=O)OCC,7.152256,O,0,O,0,O,0,59,3.571246
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],4.935158,COCCOC,95.06484,O,0,O,0,O,0,O,0,55.08683,4.01105
F[B-](F)(F)F.[Li+],9.211492,CC1COC(=O)O1,74.65862,CCOC(=O)OCC,16.12989,O,0,O,0,O,0,29.4,3.558975
F[B-](F)(F)F.[Li+],12.08555,CC1COC(=O)O1,38.28541,CCOC(=O)OCC,49.62904,O,0,O,0,O,0,9.7,3.186522
F[P-](F)(F)(F)(F)F.[Li+],19.93594,CC1COC(=O)O1,65.83952,CCOC(=O)OCC,14.22453,O,0,O,0,O,0,-0.2,2.550351
F[As-](F)(F)(F)(F)F.[Li+],7.946758,O=S1(=O)CCCC1,41.66146,COCCO,50.39178,O,0,O,0,O,0,20,3.677607
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.266822,CC1COC(=O)O1,71.90421,C1COCCO1,20.82897,O,0,O,0,O,0,49.2,3.965859
F[B-](F)(F)F.[Li+],3.44016,CC1COC(=O)O1,70.46266,CCOC(=O)OCC,26.09718,O,0,O,0,O,0,29.4,3.518256
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.62833,CC1COC(=O)O1,62.41344,CCOC(=O)OCC,35.95823,O,0,O,0,O,0,-39.4,2.551893
F[P-](F)(F)(F)(F)F.[Li+],8.211709,O=C1OCCO1,27.97475,COC(=O)OC,63.81354,O,0,O,0,O,0,10,3.957226
F[B-](F)(F)F.[Li+],6.551193,CC1COC(=O)O1,68.19244,CCOC(=O)OCC,25.25637,O,0,O,0,O,0,39.3,3.629118
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.864307,COCCOC,94.13569,O,0,O,0,O,0,O,0,-19.4534,3.914803
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],2.034301,COCCOC,97.9657,O,0,O,0,O,0,O,0,8.736293,3.710327
F[P-](F)(F)(F)(F)F.[Li+],9.127688,O=C1OCCO1,20.73014,CCOC(=O)OC,70.14217,O,0,O,0,O,0,40,3.980003
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.16915,CC1COC(=O)O1,62.02831,C1COCCO1,30.80254,O,0,O,0,O,0,-0.2,3.548375
F[B-](F)(F)F.[Li+],4.543252,CC1COC(=O)O1,51.20536,CCOC(=O)OCC,44.25138,O,0,O,0,O,0,59,3.581561
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.956339,CC1COC(=O)O1,80.62479,CCOC(=O)OCC,17.41887,O,0,O,0,O,0,-39.4,2.43423
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.504331,CC1COC(=O)O1,79.35182,CCOC(=O)OCC,17.14385,O,0,O,0,O,0,-29.5,2.683631
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.807873,CC1COC(=O)O1,54.83425,C1COCCO1,42.35787,O,0,O,0,O,0,59,3.962068
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.359673,O=C1OCCO1,11.02772,CC1COC(=O)O1,85.61261,O,0,O,0,O,0,-10,3.024206
F[As-](F)(F)(F)(F)F.[Li+],8.786805,CC1CCCO1,43.55964,FC(Cl)(Cl)Cl,47.65356,O,0,O,0,O,0,-30,3.827369
F[P-](F)(F)(F)(F)F.[Li+],11.85553,O=C1OCCO1,17.95028,COC(=O)OC,70.19418,O,0,O,0,O,0,0,3.80956
F[B-](F)(F)F.[Li+],10.35588,CC1COC(=O)O1,65.41604,CCOC(=O)OCC,24.22807,O,0,O,0,O,0,9.7,3.328088
F[P-](F)(F)(F)(F)F.[Li+],19.28009,CC1COC(=O)O1,35.15229,CCOC(=O)OCC,45.56762,O,0,O,0,O,0,-59.2,0.005181
F[P-](F)(F)(F)(F)F.[Li+],6.238118,CC1COC(=O)O1,77.10373,CCOC(=O)OCC,16.65815,O,0,O,0,O,0,-10,3.417619
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.067346,CC1COC(=O)O1,34.30628,C1COCCO1,59.62637,O,0,O,0,O,0,39.3,3.296723
F[P-](F)(F)(F)(F)F.[Li+],3.74152,CC1COC(=O)O1,79.15677,CCOC(=O)OCC,17.10171,O,0,O,0,O,0,29.4,3.806384
F[B-](F)(F)F.[Li+],4.657272,CC1COC(=O)O1,51.1442,CCOC(=O)OCC,44.19853,O,0,O,0,O,0,-10,3.09008
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,48.0909,3.924138
F[B-](F)(F)F.[Li+],9.804936,CC1COC(=O)O1,39.27858,CCOC(=O)OCC,50.91649,O,0,O,0,O,0,39.3,3.433189
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.967791,CC1COC(=O)O1,67.88844,CCOC(=O)OCC,25.14377,O,0,O,0,O,0,39.3,3.770727
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.712321,CC1COC(=O)O1,94.28768,O,0,O,0,O,0,O,0,49.2,3.778194
F[P-](F)(F)(F)(F)F.[Li+],14.71068,O=C1OCCO1,46.20484,CCOC(=O)OC,39.08449,O,0,O,0,O,0,-20,2.885045
F[P-](F)(F)(F)(F)F.[Li+],16.03014,CC1COC(=O)O1,36.5676,CCOC(=O)OCC,47.40226,O,0,O,0,O,0,-29.5,2.64197
F[B-](F)(F)F.[Li+],4.737196,CC1COC(=O)O1,51.10133,CCOC(=O)OCC,44.16148,O,0,O,0,O,0,-29.5,2.828211
F[P-](F)(F)(F)(F)F.[Li+],10.70179,CC1COC(=O)O1,29.60371,CCOC(=O)OCC,59.6945,O,0,O,0,O,0,-19.8,3.272033
F[P-](F)(F)(F)(F)F.[Li+],16.97405,CC1COC(=O)O1,68.27519,CCOC(=O)OCC,14.75076,O,0,O,0,O,0,9.7,3.171726
F[B-](F)(F)F.[Li+],7.950096,CC1COC(=O)O1,40.08633,CCOC(=O)OCC,51.96357,O,0,O,0,O,0,49.2,3.489513
F[P-](F)(F)(F)(F)F.[Li+],17.32746,O=C1OCCO1,27.44104,CC1COC(=O)O1,55.23151,O,0,O,0,O,0,59,3.849501
F[P-](F)(F)(F)(F)F.[Li+],4.369969,CC1COC(=O)O1,60.67397,CCOC(=O)OCC,34.95606,O,0,O,0,O,0,-59.2,2.305136
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.68085,CC1COC(=O)O1,54.34173,C1COCCO1,41.97742,O,0,O,0,O,0,39.3,3.926155
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.374848,CC1COC(=O)O1,42.51427,CCOC(=O)OCC,55.11088,O,0,O,0,O,0,39.3,3.606055
F[P-](F)(F)(F)(F)F.[Li+],4.319413,CC1COC(=O)O1,60.70604,CCOC(=O)OCC,34.97454,O,0,O,0,O,0,-19.8,3.310579
F[B-](F)(F)F.[Li+],18.19512,CC1COC(=O)O1,51.90238,CCOC(=O)OCC,29.9025,O,0,O,0,O,0,-29.5,2.30103
F[P-](F)(F)(F)(F)F.[Li+],8.559375,CC1COC(=O)O1,75.19488,CCOC(=O)OCC,16.24575,O,0,O,0,O,0,29.4,3.8932
F[B-](F)(F)F.[Li+],13.81602,CC1COC(=O)O1,54.68077,CCOC(=O)OCC,31.50321,O,0,O,0,O,0,-0.2,3.066635
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.194934,CC1COC(=O)O1,52.35914,C1COCCO1,40.44592,O,0,O,0,O,0,-0.2,3.657577
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.612536,O=C1OCCO1,10.65653,CC1COC(=O)O1,82.73093,O,0,O,0,O,0,39.3,3.706864
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],7.013428,O=C1OCCO1,46.49329,COC(=O)OC,46.49329,O,0,O,0,O,0,53.06817,4.15375
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.143528,CC1COC(=O)O1,94.85647,O,0,O,0,O,0,O,0,-29.5,2.354099
F[As-](F)(F)(F)(F)F.[Li+],7.565212,CC1COC(=O)O1,44.46245,COCCO,47.97233,O,0,O,0,O,0,-30,3.320146
F[P-](F)(F)(F)(F)F.[Li+],7.750567,CC1COC(=O)O1,49.48488,CCOC(=O)OCC,42.76455,O,0,O,0,O,0,-19.8,3.333447
F[B-](F)(F)F.[Li+],18.45358,CC1COC(=O)O1,43.74352,CCOC(=O)OCC,37.8029,O,0,O,0,O,0,59,3.541231
F[B-](F)(F)F.[Li+],10.48432,CC1COC(=O)O1,56.79462,CCOC(=O)OCC,32.72106,O,0,O,0,O,0,-29.5,2.676426
F[P-](F)(F)(F)(F)F.[Li+],17.67815,CC1COC(=O)O1,35.84992,CCOC(=O)OCC,46.47194,O,0,O,0,O,0,19.5,3.572639
[Li+].[O-][Cl+3]([O-])([O-])[O-],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,67.51167,3.924138
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],4.080151,CC1COC(=O)O1,95.91985,O,0,O,0,O,0,O,0,101.813,3.900806
F[P-](F)(F)(F)(F)F.[Li+],3.343738,CC1COC(=O)O1,61.32508,CCOC(=O)OCC,35.33119,O,0,O,0,O,0,-29.5,3.116286
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.456542,CC1COC(=O)O1,96.54346,O,0,O,0,O,0,O,0,-19.8,2.861464
F[B-](F)(F)F.[Li+],3.298914,CC1COC(=O)O1,70.56573,CCOC(=O)OCC,26.13536,O,0,O,0,O,0,19.5,3.442704
F[P-](F)(F)(F)(F)F.[Li+],6.919644,CC1COC(=O)O1,59.05629,CCOC(=O)OCC,34.02407,O,0,O,0,O,0,59,4.098204
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.103211,CC1COC(=O)O1,62.74661,CCOC(=O)OCC,36.15018,O,0,O,0,O,0,-0.2,3.099115
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],0.653781,CC1COC(=O)O1,99.34622,O,0,O,0,O,0,O,0,50,3.141515
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.669161,COCCOC,92.33084,O,0,O,0,O,0,O,0,-70.0903,3.090217
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.360468,O=C1OCCO1,42.12891,CC1COC(=O)O1,54.51062,O,0,O,0,O,0,-39.4,1.848766
F[P-](F)(F)(F)(F)F.[Li+],8.915655,CC1COC(=O)O1,48.8599,CCOC(=O)OCC,42.22445,O,0,O,0,O,0,-19.8,3.304059
F[B-](F)(F)F.[Li+],5.840541,CC1COC(=O)O1,85.91022,CCOC(=O)OCC,8.249236,O,0,O,0,O,0,-29.5,2.802017
F[P-](F)(F)(F)(F)F.[Li+],4.782091,O=C1OCCO1,21.72148,CCOC(=O)OC,73.49643,O,0,O,0,O,0,0,3.565848
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.36806,O=C1OCCO1,69.82035,CC1COC(=O)O1,25.81159,O,0,O,0,O,0,49.2,3.824547
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.645925,CC1COC(=O)O1,80.88005,CCOC(=O)OCC,17.47402,O,0,O,0,O,0,9.7,3.279691
F[B-](F)(F)F.[Li+],6.174633,CC1COC(=O)O1,40.85952,CCOC(=O)OCC,52.96585,O,0,O,0,O,0,-29.5,2.751314
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],2.034301,COCCOC,97.9657,O,0,O,0,O,0,O,0,-60.1222,3.049079
F[B-](F)(F)F.[Li+],6.225407,O=C1OCCO1,45.64819,CC1COC(=O)O1,48.1264,O,0,O,0,O,0,39.3,3.783789
F[B-](F)(F)F.[Li+],8.329485,CC1COC(=O)O1,83.63933,CCOC(=O)OCC,8.031182,O,0,O,0,O,0,59,3.795642
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.385275,O=C1OCCO1,32.40071,CC1COC(=O)O1,65.21401,O,0,O,0,O,0,19.5,3.411608
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],8.34461,CC1COC(=O)O1,91.65539,O,0,O,0,O,0,O,0,9.7,3.220525
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.936639,CC1COC(=O)O1,65.5246,C1COCCO1,32.53876,O,0,O,0,O,0,-19.8,3.172712
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],8.661503,CC1COC(=O)O1,24.66176,C1COCCO1,66.67674,O,0,O,0,O,0,19.5,4.023136
F[P-](F)(F)(F)(F)F.[Li+],12.37783,CC1COC(=O)O1,29.04808,CCOC(=O)OCC,58.57409,O,0,O,0,O,0,-29.5,2.992976
F[P-](F)(F)(F)(F)F.[Li+],4.505497,CC1COC(=O)O1,78.52853,CCOC(=O)OCC,16.96598,O,0,O,0,O,0,-19.8,3.246499
F[B-](F)(F)F.[Li+],13.89181,CC1COC(=O)O1,78.56432,CCOC(=O)OCC,7.543871,O,0,O,0,O,0,20,3.322749
F[P-](F)(F)(F)(F)F.[Li+],6.719367,O=C1OCCO1,53.44204,CCOC(=O)OCC,39.83859,O,0,O,0,O,0,10,3.746713
F[P-](F)(F)(F)(F)F.[Li+],6.238118,CC1COC(=O)O1,77.10373,CCOC(=O)OCC,16.65815,O,0,O,0,O,0,19.5,3.802656
F[B-](F)(F)F.[Li+],16.14526,O=C1OCCO1,27.83344,CC1COC(=O)O1,56.0213,O,0,O,0,O,0,29.4,3.378874
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.236319,CC1COC(=O)O1,76.28288,CCOC(=O)OCC,16.48081,O,0,O,0,O,0,29.4,3.62448
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.255954,CC1COC(=O)O1,98.74405,O,0,O,0,O,0,O,0,19.5,3.189938
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.271864,CC1COC(=O)O1,61.37068,CCOC(=O)OCC,35.35746,O,0,O,0,O,0,29.4,3.656185
F[B-](F)(F)F.[Li+],15.20236,CC1COC(=O)O1,61.87942,CCOC(=O)OCC,22.91822,O,0,O,0,O,0,49.2,3.583088
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],8.552184,CC1COC(=O)O1,50.26311,COCCOC,41.18471,O,0,O,0,O,0,80,4.385606
F[B-](F)(F)F.[Li+],12.70019,CC1COC(=O)O1,63.70533,CCOC(=O)OCC,23.59448,O,0,O,0,O,0,49.2,3.635491
F[P-](F)(F)(F)(F)F.[Li+],13.72194,O=C1OCCO1,29.01315,CCOC(=O)OC,57.26491,O,0,O,0,O,0,-40,2.563142
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.690539,CC1COC(=O)O1,42.81228,CCOC(=O)OCC,55.49719,O,0,O,0,O,0,-0.2,3.204413
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],17.94135,CC1COC(=O)O1,82.05865,O,0,O,0,O,0,O,0,115.6887,0.451555
F[P-](F)(F)(F)(F)F.[Li+],4.63331,CC1COC(=O)O1,95.36669,O,0,O,0,O,0,O,0,-29.5,2.898396
F[P-](F)(F)(F)(F)F.[Li+],5.053258,O=C1OCCO1,60.28109,CC1COC(=O)O1,34.66565,O,0,O,0,O,0,-29.5,2.958309
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],7.013428,O=C1OCCO1,46.49329,COC(=O)OC,46.49329,O,0,O,0,O,0,2.457795,3.699842
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.332506,CC1COC(=O)O1,95.66749,O,0,O,0,O,0,O,0,19.5,3.497604
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.646042,CC1COC(=O)O1,98.35396,O,0,O,0,O,0,O,0,39.3,3.451369
F[P-](F)(F)(F)(F)F.[Li+],3.8699,CC1COC(=O)O1,41.8632,CCOC(=O)OCC,54.2669,O,0,O,0,O,0,49.2,3.86463
F[B-](F)(F)F.[Li+],6.794877,CC1COC(=O)O1,93.20512,O,0,O,0,O,0,O,0,29.4,3.602983
[Li+].[O-][Cl+3]([O-])([O-])[O-],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,101.7617,4.124138
F[B-](F)(F)F.[Li+],16.57581,CC1COC(=O)O1,60.87717,CCOC(=O)OCC,22.54702,O,0,O,0,O,0,49.2,3.536919
F[B-](F)(F)F.[Li+],4.902542,O=C1OCCO1,60.37678,CC1COC(=O)O1,34.72068,O,0,O,0,O,0,39.3,3.808914
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.000926,CC1COC(=O)O1,97.99907,O,0,O,0,O,0,O,0,39.3,3.507005
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.420273,CC1COC(=O)O1,63.86507,C1COCCO1,31.71466,O,0,O,0,O,0,9.7,3.671883
